[7, 5, 10, 8, 5, 10, 8, 13, 11, 11, 15, 5, 1, 7, 7, 10, 5, 8, 10, 5, 13, 11, 7, 10, 1, 13, 8, 1, 11, 8, 13, 11, 7, 1, 10, 13, 1, 5, 1, 1, 11, 10, 11, 8, 13, 7, 8, 7, 13, 5]	[3, 0, 0, 0, 3, 0, 1, 1, 0, 3, 1, 0, 3, 0, 3, 0]
[7, 14, 12, 14, 1, 6, 1, 7, 7, 15, 15, 15, 2, 12, 12, 7, 7, 14, 1, 2, 14, 13, 1, 12, 2, 1, 1, 6, 15, 6, 15, 14, 12, 2, 15, 6, 14, 6, 1, 6, 2, 15, 2, 12, 14, 12, 7, 2, 6, 7]	[3, 3, 0, 0, 0, 3, 3, 0, 0, 0, 0, 3, 3, 3, 3, 0]
[4, 14, 12, 14, 1, 6, 1, 4, 4, 15, 15, 15, 2, 12, 12, 4, 4, 14, 1, 2, 14, 13, 1, 12, 2, 1, 1, 6, 15, 6, 15, 14, 12, 2, 15, 6, 14, 6, 1, 6, 2, 15, 2, 12, 14, 12, 4, 2, 6, 4]	[3, 3, 0, 3, 0, 3, 0, 0, 0, 0, 0, 1, 3, 3, 3, 0]
[13, 14, 12, 14, 1, 6, 1, 13, 13, 15, 15, 15, 2, 12, 12, 13, 13, 14, 1, 2, 14, 10, 1, 12, 2, 1, 1, 6, 15, 6, 15, 14, 12, 2, 15, 6, 14, 6, 1, 6, 2, 15, 2, 12, 14, 12, 13, 2, 6, 13]	[3, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 3, 3, 3, 3, 0]
[1, 12, 12, 14, 13, 4, 12, 1, 1, 15, 1, 15, 13, 15, 13, 14, 4, 14, 4, 2, 14, 13, 2, 15, 2, 2, 14, 16, 13, 4, 13, 12, 15, 13, 15, 4, 14, 12, 1, 4, 2, 1, 2, 12, 14, 15, 12, 2, 4, 1]	[3, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 3, 1]
[2, 13, 9, 14, 14, 1, 12, 2, 2, 9, 9, 15, 14, 15, 13, 9, 13, 13, 12, 9, 9, 13, 1, 14, 14, 1, 14, 12, 15, 1, 15, 13, 15, 2, 1, 13, 12, 1, 15, 12, 9, 2, 2, 1, 14, 15, 12, 12, 4, 2]	[3, 3, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 3, 3, 3, 0]
[15, 13, 9, 4, 1, 4, 1, 15, 15, 9, 9, 13, 2, 14, 2, 9, 13, 4, 1, 9, 9, 13, 1, 14, 2, 1, 1, 14, 13, 2, 13, 13, 2, 15, 12, 4, 14, 4, 1, 14, 9, 15, 15, 4, 14, 14, 2, 2, 4, 15]	[3, 3, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 3, 3, 3, 0]
[4, 13, 11, 15, 13, 1, 1, 1, 12, 15, 12, 13, 2, 15, 2, 14, 13, 14, 1, 2, 14, 13, 2, 12, 4, 2, 14, 1, 13, 14, 13, 12, 12, 4, 15, 14, 12, 1, 4, 4, 2, 12, 4, 14, 15, 15, 1, 2, 15, 4]	[3, 3, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 0]
[5, 6, 3, 14, 14, 13, 4, 3, 3, 4, 3, 4, 2, 15, 2, 15, 4, 14, 15, 2, 14, 13, 2, 15, 2, 2, 14, 13, 14, 4, 13, 5, 15, 5, 4, 13, 15, 13, 5, 5, 2, 3, 5, 13, 3, 14, 3, 15, 4, 5]	[0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0]
[5, 7, 11, 10, 13, 8, 6, 11, 11, 8, 11, 13, 13, 6, 13, 7, 7, 8, 7, 1, 8, 13, 1, 6, 5, 1, 7, 6, 13, 1, 13, 6, 1, 5, 8, 8, 6, 7, 5, 5, 11, 11, 5, 8, 11, 6, 1, 1, 7, 5]	[3, 0, 0, 0, 3, 3, 3, 3, 0, 3, 3, 0, 3, 0, 0, 0]
[5, 12, 7, 13, 1, 2, 1, 7, 7, 15, 7, 13, 1, 13, 12, 12, 2, 2, 1, 13, 13, 15, 1, 13, 5, 1, 1, 2, 15, 12, 15, 13, 15, 5, 15, 2, 2, 12, 5, 5, 7, 7, 5, 12, 7, 15, 12, 2, 4, 5]	[3, 3, 0, 3, 3, 0, 3, 0, 0, 0, 0, 1, 3, 0, 3, 0]
[5, 7, 11, 14, 1, 4, 13, 11, 11, 4, 11, 1, 1, 13, 1, 7, 7, 4, 7, 2, 4, 1, 2, 13, 5, 2, 7, 13, 1, 2, 1, 13, 2, 5, 4, 4, 13, 7, 5, 5, 11, 11, 5, 4, 11, 13, 2, 2, 7, 5]	[3, 3, 0, 3, 3, 0, 3, 0, 0, 0, 3, 0, 3, 3, 0, 0]
[5, 7, 11, 14, 1, 4, 13, 11, 11, 4, 11, 1, 1, 13, 1, 7, 7, 4, 7, 2, 4, 1, 2, 13, 5, 2, 7, 13, 1, 2, 1, 13, 2, 5, 4, 4, 13, 7, 5, 5, 11, 11, 5, 4, 11, 13, 2, 2, 7, 5]	[3, 3, 0, 3, 3, 0, 3, 0, 0, 0, 3, 0, 3, 3, 0, 0]
[5, 7, 11, 14, 1, 4, 13, 11, 11, 4, 11, 1, 1, 13, 1, 7, 7, 4, 7, 2, 4, 1, 2, 13, 5, 2, 7, 13, 1, 2, 1, 13, 2, 5, 4, 4, 13, 7, 5, 5, 11, 11, 5, 4, 11, 13, 2, 2, 7, 5]	[3, 3, 0, 3, 3, 0, 3, 0, 0, 0, 3, 0, 3, 3, 0, 0]
[5, 7, 9, 14, 1, 4, 13, 9, 9, 4, 9, 1, 1, 13, 1, 7, 7, 4, 7, 2, 4, 1, 2, 13, 5, 2, 7, 13, 1, 2, 1, 13, 2, 5, 4, 4, 13, 7, 5, 5, 9, 9, 5, 4, 9, 13, 2, 2, 7, 5]	[3, 3, 0, 3, 3, 0, 3, 0, 3, 0, 0, 0, 3, 3, 0, 0]
